not	O
everyday	O
favour	NORM_1WORD
for	O
a	O
favour	NORM_1WORD

let's	O
find	O
what	O
you	O
can	O
do	O
,	O
not	O
what	O
you	O
want	O
to	O
do	O
.	O
-	O
yoon	O
tae	O
woong	O

why	O
tf	NORM_2WORD
does	O
my	O
mom	O
say	O
"	O
it's	O
bout	NORM_1WORD
to	O
be	O
on	O
and	O
poppin	NORM_1WORD
"	O

rt	O
@btsbucketlist	O
:	O
namjoon	O
why	O
would	O
you	O
do	O
that	O
.	O
but	O
omg	O
you	O
all	O
look	O
so	O
hot	O
huhuhuu	O
nmd	O
era	O
jpn	O
~	O
~	O
http://t.co/6wuvbfzlkd	O

@ellraja	O
you're	O
late	O
..	O
woh	O
to	O
maine	O
khaa	O
liya	O
!	O

soo	NORM_1WORD
it's	O
a	O
$35	O
minimum	O
not	O
$30	O
...	O
waaay	NORM_1WORD
too	O
intense	O
.	O
http://t.co/3jiqiyl3kh	O

rt	O
@1dalert	O
:	O
idk	O
...	O
and	O
idc	O
either	O
lmao	O
but	O
i	O
guess	O
we'll	O
just	O
wait	O
and	O
see	O
when	O
they	O
come	O
on	O
stage	O
:)	O

nflpa	O
boss	O
goes	O
on	O
offensive	O
about	O
goodell	O
http://t.co/h9burrwcv6	O

beat	O
rockin	NORM_1WORD
'	O
kats	O
aka	O
new	O
york	O
nyankees	O
.	O
i	O
remember	O
this	O
was	O
harder	O
as	O
a	O
kid	O
.	O
http://t.co/goyqb9pxh6	O

@wajdy_akhmadi	O
terharu	O
cooyyyy	O
,	O
bahagia	O
laahhh	O
:	O
*	O
thanks	O
for	O
everyday	O
everynight	NORM_2WORD

rt	O
@femaletexts	O
:	O
when	O
u	NORM_1WORD
in	O
public	O
with	O
bae	O
&	O
u	NORM_1WORD
see	O
another	O
girl	O
look	O
at	O
him	O
http://t.co/5pyr3rronh	O

@anisrazlan	O
assalamualaikum	O
,	O
thanks	O
for	O
the	O
following	O
,	O
babe	O
.	O
nice	O
meet	O
u	NORM_1WORD
.	O
:)	O

these	O
broads	O
gettin	NORM_1WORD
catfished	O
by	O
dc	O
rappers	O
now	O
...	O
dont	NORM_1WORD
let	O
frivgawd	O
catfish	O
that	O
ass	O

out	O
for	O
lunch	O
!	O
bloomin	NORM_1WORD
starvin	NORM_1WORD

rt	O
@lalothegr8	O
:	O
im	NORM_1WORD
happy	O
with	O
who	O
im	NORM_1WORD
with	O

wristphone	O
:	O
smartwatch	O
ala	O
feature	O
phone	O
rp	O
800	O
ribuan	O
http://t.co/7zdzcn9cov	O

dont	NORM_1WORD
want	O
to	O
be	O
bothered	O
today	O
...	O
if	O
you	O
txt	NORM_1WORD
me	O
nd	NORM_1WORD
i	O
dnt	NORM_1WORD
text	O
bck	NORM_1WORD
thts	NORM_1WORD
why	O

rt	O
@dunia_sone	O
:	O
[	O
fancam	O
]	O
140116	O
taeyeon	O
-	O
everybody	O
(	O
shinee	O
):	O
http://t.co/4ab8vpftmc	O
via	O
@youtube	O

@jordandeja530	O
im	NORM_1WORD
taking	O
about	O
in	O
this	O
shid	NORM_1WORD

@kenam15	O
@sportscenter	O
we	O
got	O
romo	O
and	O
dez	O
that's	O
all	O
we	O
need	O
!	O

bitches	O
is	O
so	O
fake	O
in	O
my	O
school	O
lol	O
smh	O

rt	O
@asianprsuazion	O
:	O
stop	O
fuckin	NORM_1WORD
with	O
quan	O
and	O
connor	O
and	O
get	O
yourself	O
a	O
lee	O
http://t.co/c7ud9sixe5	O

apparently	O
,	O
i	O
dnt	NORM_1WORD
have	O
skinny	O
friends	O
cuz	NORM_1WORD
i	O
ate	O
them	O
all	O
.	O

watercolor	O
digital	O
paper	O
printable	O
scrapbooking	O
or	O
invitations	O
,	O
any	O
paper	O
