しかし	O
、	O
なぜ	O
雨	O
や	O
人並み	O
に	O
も	O
傷つく	O
の	O
でしょ	O
う	O
か	O
ね	NORM_2WORD

凄く	O
晴れ	O
て	O
い	O
ます	O
ね	O
、	NORM_1WORD
愛犬	O
と	O
お	O
散歩	O
日和	O
です	O
、	NORM_1WORD

前	O
ん	NORM_1WORD
人	O
が	O
八戸	O
で	O
乗っ	O
て	O
き	O
た	O
ん	NORM_1WORD
です	O
が	O
、	O
めちゃくちゃ	O
海	O
臭い	O
です	O
。	O

触れ	O
なかっ	O
た	O
日中	O
の	O
チャート	O
を	O
見	O
て	O
い	O
ます	O
が	O
、	O
凄い	O
こと	O
に	O
なっ	O
て	NORM_2WORD
た	O
の	O
です	O
ね	NORM_2WORD
触り	O
たかっ	O
た	O
です	O
が	O
、	O
お金	O
より	O
も	O
大事	O
な	O
予定	O
が	O
あっ	O
た	O
ので	O
仕方	O
が	O
あり	O
ませ	O
ん	O
。	O

ほんとに	NORM_1WORD
色んな	O
方向	O
から	O
撮る	O
の	O
が	O
おすすめ	O
です	O
よ	O
！	O

海	O
の	O
絵本	O
を	O
読ん	O
で	O
、	O
子供	O
が	O
貝	O
とか	O
魚	O
に	O
興味	O
を	O
持ち	O
まし	O
た	O
。	O
今	O
から	O
海	O
に	O
行く	O
の	O
を	O
楽しみ	O
に	O
し	O
て	O
い	O
ます	O
。	NORM_1WORD
。	O

ここ	O
まで	O
コロナ	NORM_1WORD
の	O
影響	O
が	O
広がる	O
と	O
は	O
…	O
思い	O
も	O
し	O
ませ	O
ん	O
でし	O
た	O
よ	NORM_2WORD

ナーフ	NORM_3PLUS
から	O
1日	O
で	O
、	O
デッキ	O
3つ	O
は	O
もう	O
難しい	O
を	O
超え	O
て	O
わけ	O
が	O
わかり	O
ませ	O
ん	O
。	O

同じ	O
よう	O
に	O
疲れ	O
て	O
眠い	O
のに	O
、	O
ソファ	O
で	O
爆睡	O
し	O
てる	NORM_2WORD
人	O
を	O
横目	O
に	O
、	O
子供	O
を	O
風呂	O
に	O
入れ	O
て	O
寝かしつける	O
の	O
が	O
辛い	O
です	O
。	O
いっそ	O
の	O
こと	O
、	O
いない	O
方	O
が	O
まし	O
です	O
。	O

昨日	O
部員	O
みんな	O
で	O
心配	O
し	O
て	NORM_2WORD
た	O
件	O
です	O
が	O
、	O
とりあえず	O
大丈夫	O
でし	O
た	NORM_2WORD

あれ	O
？	O
MUSIC	O
B	O
.	O
B	O
.	O
って	NORM_1WORD
ライブ	O
を	O
やっ	O
た	O
ん	NORM_1WORD
でし	O
た	O
っけ	O
？	O

嫁	O
の	O
コス	NORM_1WORD
を	O
し	O
た	O
こと	O
が	O
ある	O
人	O
は	O
挙手	O
し	O
て	O
ください	O
。	O

あれ	O
、	O
こういう	O
歌	O
は	O
あり	O
ませ	O
ん	O
でし	O
た	O
っけ	NORM_2WORD

東京	O
で	O
一人暮らし	O
を	O
し	O
てる	NORM_2WORD
人	O
は	O
どう	O
やっ	O
て	O
生活	O
し	O
てる	NORM_2WORD
ん	NORM_1WORD
です	O
か	O
！	O
？	O
会社	O
から	O
もらう	O
給料	O
だけ	O
じゃ	NORM_2WORD
生活	O
する	O
ん	NORM_1WORD
が	O
厳し	O
すぎる	O
ん	NORM_1WORD
です	O
が	O
！	O
？	O
！	O
？	O
若年層	O
ん	NORM_1WORD
貧困	O
について	O
真剣	O
に	O
考え	O
たい	O
です	O
。	O

女子	O
トイレ	O
に	O
並ん	O
でる	NORM_2WORD
人	O
が	O
たくさん	O
いる	O
な	O
と	O
思っ	O
て	O
待っ	O
て	NORM_2WORD
たら	O
、	O
和式	NORM_2WORD
が	O
4つ	O
くらい	O
空い	O
て	NORM_2WORD
て	O
「	O
何	O
な	O
の	O
です	O
か	O
。	O
」	O
と	O
思い	O
まし	O
た	O
。	O
洋式	O
トイレ	O
が	O
空く	O
の	O
を	O
待っ	O
てる	NORM_2WORD
ん	NORM_1WORD
だっ	O
たら	O
、	O
後ろ	O
の	O
人	O
に	O
一声	O
掛け	O
ましょ	O
う	O
よ	O
。	O

『	O
KING	O
SUPER	O
LIVE	O
』	O
、	O
『	O
犬	O
フェス	O
！	O
』	O
、	O
『	O
ランティス祭り	O
』	O
。	O
最高	O
や	NORM_1WORD
ね	O
！	O

いちご	O
とか	O
より	O
も	O
、	O
こー	NORM_1WORD
ゆ	NORM_1WORD
ー	NORM_1WORD
の	O
を	O
飲み	O
たい	O
です	O
。	O

ぜんぜん	O
当選	O
メッセージ	O
が	O
来	O
なく	O
て	O
悔しい	O
です	O
。	O
インフル	NORM_1WORD
に	O
かかっ	O
て	O
い	O
た	O
間	O
も	O
応募	O
だけ	O
は	O
と	O
思っ	O
て	O
頑張っ	O
て	O
いる	O
のに	O
！	O
お願い	O
です	O
。	O
個別	O
メッセージ	O
を	O
下さい	O
。	O
当選	O
報告	O
を	O
し	O
たい	O
です	O
。	O

氷川紗夜	O
と	O
氷川	O
日菜	O
は	O
大学	O
に	O
行っ	O
たら	O
絶対	O
に	O
同棲	O
し	O
て	NORM_2WORD
て	O
ほしい	O
です	O
。	O

職場	O
で	O
寿司	O
を	O
食べ	O
に	O
連れ	O
て	O
っ	NORM_1WORD
て	O
もらっ	O
て	O
、	O
お腹	O
が	O
いっぱい	O
です	O
！	O
デザート	O
まで	O
出し	O
て	O
もらっ	O
て	O
大	O
満足	O
し	O
まし	O
た	O
。	O
苦しく	O
なる	O
ほど	O
食べ	O
られる	O
なんて	O
幸せ	O
です	O
よ	O
ね	O
。	O

関	NORM_1WORD
カレ	NORM_3PLUS
の	O
B級	O
２	O
部	O
の	O
男子	NORM_2WORD
、	O
、	NORM_1WORD
阪大	NORM_1WORD
の	O
部	O
内戦	O
な	O
の	O
は	O
笑い	O
ます	O
。	O

明日	O
から	O
頑張り	O
ます	O
…	NORM_2WORD

長崎	NORM_1WORD
も	O
暑かっ	O
た	O
〜	NORM_1WORD
。	O
物欲	O
が	O
あり	O
すぎ	O
て	O
何	O
か	O
を	O
買っ	O
て	O
しまい	O
そう	O
です	O
！	O

妹	O
が	O
帰っ	O
て	O
くる	O
ので	O
、	O
家	O
を	O
綺麗	O
に	O
しとっ	NORM_3PLUS
た	O
はず	O
な	O
のに	O
、	O
学校	O
から	O
帰っ	NORM_1WORD
たら	NORM_1WORD
もう	O
家	O
が	O
散らかり	O
放題	O
に	O
なっ	O
と	NORM_2WORD
ん	NORM_1WORD
や	NORM_1WORD
が	O
、	O
どういう	O
こと	O
や	NORM_1WORD
か	O
。	O

萌え	O
の	O
方面	O
は	O
まったく	O
機能	O
し	O
て	O
い	O
ませ	O
ん	NORM_2WORD
絵本	O
に	O
全	O
振り	O
する	O
脳	O
は	O
困り	O
まし	O
た	O
…	NORM_2WORD

私	O
は	O
こんな	O
人	O
です	O
／♡	NORM_1WORD
平日	O
のみ	O
出勤	NORM_3PLUS
キャバ嬢	NORM_1WORD
で	O
、	O
4歳	O
2歳	O
の	O
娘	O
の	O
シングルマザー	O
です	O
／♡	NORM_1WORD
ときどき	O
毒	O
を	O
吐き	O
ます	O
／♡	NORM_1WORD
東京	NORM_1WORD
を	O
こよなく	O
愛し	O
て	O
い	O
ます	O
／♡	NORM_1WORD
嫌	O
な	O
こと	O
が	O
あっ	O
て	O
も	O
、	O
寝	NORM_1WORD
たら	NORM_1WORD
治り	NORM_1WORD
ます	NORM_2WORD
よろしくお願いします	O
！	O

ドキュメント	O
の	O
文字	O
フォント	O
が	O
明らか	O
に	O
バラバラ	O
な	O
まま	O
放置	O
する	O
よう	O
な	O
人	O
が	O
作る	O
設計書	O
は	O
、	O
至る	O
ところ	O
に	O
穴	O
が	O
ある	O
と	O
見る	O
私	O
は	O
偏見	O
ヤロー	NORM_1WORD
な	O
ん	NORM_1WORD
でしょ	O
う	O
か	O
。	O

コロナ	NORM_1WORD
が	O
長引き	O
そう	O
な	O
ので	O
、	O
たぶん	O
勝ち組	O
は	O
、	O
流行り	NORM_2WORD
始め	O
た	O
ころ	O
に	O
さっさと	O
見切り	O
を	O
つけ	O
て	O
会社	O
解散	O
とか	O
事業撤退	O
の	O
判断	O
し	O
た	O
ところ	O
に	O
なり	O
そう	O
です	O
。	O

聞き上手	O
の	O
二人	O
に	O
いろいろ	O
と	O
聞か	O
れ	O
、	O
家	O
に	O
帰っ	O
て	O
一人	O
で	O
部屋	O
を	O
暗く	O
し	O
て	O
映画	O
を	O
観	NORM_1WORD
て	O
、	O
なんとなく	O
充実	O
し	O
て	O
い	O
た	O
夜	O
でし	O
た	O
。	O
おやすみなさい。	O

岩手県	O
の	O
コロナウイルス	NORM_1WORD
対策	O
を	O
全国	O
で	O
真似	O
する	O
べき	O
な	O
の	O
で	O
は	O
ない	O
です	O
か	O
。	O

もう	O
めっさ	NORM_1WORD
人	O
が	O
入っ	O
て	O
い	O
ます	O
やん	NORM_1WORD
。	NORM_1WORD
。	O

あけ	NORM_1WORD
まし	NORM_1WORD
て	NORM_1WORD
お	NORM_1WORD
め	NORM_1WORD
で	NORM_1WORD
とー	NORM_1WORD
ござい	NORM_1WORD
ます	NORM_1WORD

飯	O
、	O
うに	NORM_1WORD
くろ	NORM_1WORD
スーパーマーケット	O
、	O
片付け	O
、	O
コーヒー	O
、	O
布団	O
、	O
布団	O
。	O

帰り	O
の	O
電車	O
は	O
私	O
が	O
551	NORM_2WORD
持っ	O
て	NORM_2WORD
て	O
、	O
向かい	O
の	O
人	O
が	O
マクド	NORM_1WORD
を	O
持っ	O
て	O
い	O
まし	O
た	O
。	O
マクド	NORM_1WORD
ポテト	NORM_1WORD
の	O
方	O
が	O
匂い	O
が	O
強く	O
て	O
、	O
お腹	O
が	O
すき	O
まし	O
た	O
。	O

湯浅	NORM_2WORD
推し	NORM_3PLUS
に	O
は	O
辛い	O
もん	NORM_1WORD
が	O
あり	O
ます	O
。	O

Kadota	O
"	O
JAW	O
"	O
Kousuke	O
さん	O
が	O
また	O
Ohyama	O
"	O
B	O
.	O
M	O
.	O
W	O
"	O
Wataru	O
さん	O
の	O
マイク	O
の	O
コード	O
を	O
踏ん	O
で	NORM_2WORD
て	O
、	O
Ohyama	O
"	O
B	O
.	O
M	O
.	O
W	O
"	O
Wataru	O
さん	O
が	O
「	O
踏ん	O
で	O
い	O
ます	NORM_2WORD
」	O
と	O
訴える	O
ため	O
に	O
ピョンピョン	O
引っ張っ	O
ぱっ	O
て	NORM_2WORD
て	O
２	O
人	O
とも	O
可愛かっ	O
た	O
です	O
。	O

冷静	O
に	O
考え	O
て	O
とんでも	O
ない	O
課題	O
に	O
立候補	O
し	O
て	O
しまい	O
まし	O
た	O
ね	O
。	O
アイデア	O
が	O
ありません	O
が	O
、	O
多方面	O
から	O
の	O
批判	O
を	O
かわす	O
よう	O
な	O
作品	O
が	O
書ける	O
かしら	NORM_3PLUS
。	O

ティッシュ	NORM_2WORD
が	O
ひと	O
家族	O
ひとつ	O
まで	O
な	O
のに	O
、	O
2つ	O
買っ	O
てる	NORM_2WORD
ご	O
老人	O
が	O
い	O
まし	O
た	O
…	O
…	O
。	O
お前	O
みたい	O
な	O
の	NORM_1WORD
の	O
せい	O
で	O
な	O
…	O
…	O
。	O

あの	O
高音	O
が	O
安定	O
し	O
て	O
出せ	O
ませ	O
ん	NORM_2WORD

娘	O
が	O
「	O
今日	O
は	O
唐揚げ	O
カレー	O
が	O
食い	NORM_1WORD
たい	O
です	O
！	O
」	O
って	NORM_1WORD
LINE	O
を	O
し	O
て	O
き	O
まし	O
た	O
が	O
「	O
母	O
は	O
さっき	O
職場	O
で	O
餃子	O
の	O
匂い	O
が	O
し	O
て	NORM_2WORD
て	O
めちゃくちゃ	O
餃子	O
の	O
気分	O
な	O
ん	NORM_1WORD
です	O
が	O
、	O
餃子	O
が	O
食い	NORM_1WORD
たい	O
と	O
は	O
思い	O
ませ	O
ん	O
か	O
？	O
？	O
」	O
って	NORM_1WORD
返信	O
する	O
と	O
「	O
いい	O
です	O
よ	O
笑	O
」	O
って	NORM_1WORD
返っ	O
て	O
き	O
た	O
ので	O
、	O
今日	O
は	O
餃子	O
パーティー	O
です	O
。	O
私	O
が	O
食い	NORM_1WORD
たい	O
もの	O
を	O
！	O
食い	NORM_1WORD
ます	O
！	O
！	O

そして	O
、	O
もうすぐ	O
通信	NORM_1WORD
制限	O
に	O
なり	O
ます	O
。	NORM_1WORD
。	NORM_1WORD
。	O

久しぶり	O
に	O
マクド	NORM_1WORD
の	O
アプリ	O
を	O
インストール	O
し	O
たら	O
、	O
前	O
より	O
も	O
使い	O
やすく	O
なっ	O
て	O
い	O
まし	O
た	O
。	O
前	O
に	O
会員登録	O
を	O
し	O
て	O
たよう	NORM_3PLUS
な	O
気	O
が	O
し	O
ます	O
が	O
…	O
メアド	NORM_1WORD
も	O
パス	NORM_1WORD
も	O
わから	O
ない	O
ので	O
新た	O
に	O
登録	O
し	O
まし	O
た	O
。	O
明日	O
は	O
朝	O
から	O
やり	O
ます	O
よ	O
！	O

『	O
ヴィクトリア	O
女王	O
最期	O
の	O
秘密	O
』	O
を	O
観	NORM_1WORD
たい	O
です	O
。	O

こんな	O
夢	O
を	O
よく	O
見	O
ます	O
。	O
どこか	O
に	O
電話	O
しよ	O
う	O
と	O
する	O
の	O
だ	NORM_1WORD
けれど	NORM_1WORD
、	O
ダイヤル	O
が	O
押せ	O
ませ	O
ん	O
、	NORM_1WORD
焦っ	O
て	O
何回	O
も	O
間違え	O
て	O
押し	O
て	O
しまい	O
ます	O
。	O

先輩	O
が	O
早く	O
帰っ	O
た	O
ので	O
、	O
私	O
も	O
えらい	NORM_1WORD
早め	O
に	O
帰宅	O
し	O
まし	O
た	O
。	O
今日	O
は	O
あんま	NORM_1WORD
仕事	O
が	O
なかっ	O
た	O
です	O
。	O
それ	O
も	O
仕事	O
です	O
ね	O
。	O
帰り道	O
は	O
星野源	O
さん	O
の	O
歌	O
を	O
聞き	O
まし	O
た	O
。	O

一	O
ヶ月	O
間	O
、	O
私	O
も	O
ドキドキ	O
し	O
ながら	O
過ごさ	O
せ	O
て	O
もらい	O
まし	O
た	O
よ	O
…	NORM_2WORD

やっぱり	NORM_1WORD
ヘルペス	O
が	O
広がり	O
まし	O
た	O
。	O
トリマー	O
が	O
使え	O
ない	O
ので	O
しばらく	O
だら	O
しない	O
ヒゲ	O
で	O
生活	O
し	O
ます	O
。	O

終わり	O
まし	O
た	O
…	NORM_2WORD

ツイッター	NORM_1WORD
内	O
で	O
の	O
ドッペルゲンガー	O
です	O
。	O

ベッド	O
を	O
買っ	O
て	O
外食	O
し	O
、	O
帰宅	O
し	O
て	O
通販	O
を	O
見	O
て	O
い	O
まし	O
た	O
。	O
Echo	O
デビュー	O
—	NORM_1WORD
する	O
こと	O
に	O
し	O
まし	O
た	O
。	O
アレクサ	NORM_1WORD
。	O

SP	O
に	O
向け	O
て	O
コス	NORM_1WORD
衣装	O
を	O
準備	O
中	O
です	O
。	O

「	O
顔	O
も	O
性格	O
も	O
凄く	O
タイプ	NORM_1WORD
だ	O
けど	O
貧乳	O
なぁ	NORM_1WORD
女性	O
と	O
、	O
まあ	O
抱ける	O
か	NORM_1WORD
なぁ	NORM_1WORD
くらい	O
の	O
巨乳	O
なぁ	NORM_1WORD
女性	O
だっ	O
たら	O
どちら	O
を	O
抱き	O
ます	O
か	O
？	O
」	O
という	O
質問	O
に対して	O
「	O
それ	O
は	O
タイプ	NORM_1WORD
の	O
女性	O
でしょ	O
う	O
。	O
だって	O
胸	O
は	O
結果	NORM_1WORD
論	NORM_1WORD
だ	NORM_1WORD
もん	NORM_1WORD
。	O
」	O
と	O
言い	O
放っ	O
た	O
の	O
が	O
ツボ	O
に	O
ハマっ	O
て	O
、	O
ずっと	O
ひとり	O
で	O
笑っ	O
て	O
い	O
まし	O
た	O
。	O
別に	O
これ	O
は	O
下ネタ	O
じゃ	NORM_1WORD
なぁい	NORM_1WORD
ん	NORM_2WORD
です	O
が	O
。	O

行動	O
の	O
透明性	O
を	O
高める	O
べき	O
です	O
。	O
個人	O
の	O
アカウンタビリティ	NORM_1WORD
が	O
求め	O
られる	O
の	O
だ	O
と	O
生き	O
て	NORM_2WORD
て	O
思い	O
ます	O
。	O
自分	O
ごと	NORM_2WORD
として	O
捉え	O
た	O
うえ	O
で	O
の	O
アカウンタビリティ	NORM_1WORD
です	O
。	O

終電	O
で	O
帰ろ	O
う	O
と	O
し	O
て	NORM_2WORD
たら	O
失敗	O
し	O
て	O
い	O
まし	O
た	O
。	O
セーフ	O
です	O
。	O

昔々	O
、	O
壮絶	O
な	O
ツイッター	NORM_1WORD
の	O
侮辱	O
を	O
し	O
て	O
い	O
た	O
リア友	NORM_3PLUS
に	O
、	O
たま	O
に	O
は	O
と	O
リプ	NORM_1WORD
し	O
て	O
みる	O
と	O
、	O
生放送主	O
の	O
社交辞令	O
みたい	O
な	O
返事	O
が	O
返っ	O
て	O
き	O
まし	O
た	O
。	O
彼女	O
は	O
もう	O
立派	O
な	O
ツイッター	NORM_1WORD
の	O
ユーザー	O
で	O
ある	O
。	O
ツイッター	NORM_1WORD
で	O
自分	O
から	O
絡む	O
の	O
は	O
もう	O
辞めよ	O
う	O
と	O
思い	O
ます	O
。	O

父	O
が	O
「	NORM_1WORD
星の金貨	O
」	NORM_1WORD
に	O
ハマっ	O
て	O
い	O
ます	O
。	O
その	O
前	O
は	O
『	O
逃げるは恥だが役に立つ	O
』	O
でし	O
た	O
ね	O
。	O
次	O
は	O
何	O
でしょ	O
う	O
。	O

31	NORM_1WORD
の	O
スーパー	O
チョコミント	O
を	O
食べ	O
たい	O
です	NORM_2WORD
でも	O
、	O
どこ	O
も	O
テナント	O
に	O
入居	O
し	O
てる	NORM_2WORD
ビル	O
自体	O
が	O
休業	O
中	O
で	O
、	O
営業	O
し	O
て	NORM_2WORD
ない	O
の	O
です	O
が	O
。	O

今月	O
は	O
Hulu	O
で	O
大正解	O
です	O
★	O
まさか	O
『	O
Dr.HOUSE	O
』	O
が	O
入っ	O
て	O
いる	O
と	O
は	O
…	O
…	O
。	O
まとも	O
で	O
は	O
ない	O
感じ	O
が	O
好き	O
な	O
ん	NORM_1WORD
です	O
。	O
ハウス	O
。	O

Vtuber	O
って	NORM_1WORD
日本	O
より	O
も	O
中国	O
で	O
人気	O
な	O
ん	NORM_1WORD
だ	O
と	O
知り	O
まし	O
た	O
。	O

サラダチキン	O
や	NORM_1WORD
な	NORM_1WORD
。	O
来週	O
は	O
昼飯	O
に	O
サラダチキン	O
を	O
食べよ	O
う	O
と	O
思い	O
ます	O
。	O

トレンド	O
に	O
「	O
RIP	O
Intel	O
」	O
が	O
入っ	O
て	O
いる	O
の	O
は	O
ワロタ	NORM_3PLUS
。	O
自作PC	NORM_1WORD
の	O
情報	O
を	O
集める	O
の	O
は	O
大好き	O
です	O
が	O
、	O
実際	O
に	O
作っ	O
た	O
こと	O
は	O
あり	O
ませ	O
ん	O
。	O

ただ	O
、	O
注射	O
が	O
下手	O
な	O
人	O
に	O
やら	O
れる	O
と	O
、	O
ここ	O
まで	O
だるい	O
と	O
は	O
思い	O
ませ	O
ん	O
でし	O
た	O
、	NORM_1WORD
いまだに	O
左腕	O
が	O
全体的	O
に	O
しびれ	O
て	O
い	O
ます	O
し	O
、	NORM_1WORD

トレンド	O
に	O
『	O
ゼルダの伝説	O
ブレス	O
オブ	O
ザ	O
ワイルド	O
』	O
が	O
入っ	O
て	NORM_2WORD
て	O
「	O
ついに	O
発売	O
です	O
か	O
！	O
？	O
！	O
？	O
」	O
と	O
思っ	O
たら	O
…	O
。	O
もう	O
ゼルダファン	O
は	O
我慢の限界	O
です	NORM_2WORD

おじさん	O
の	O
臭	NORM_2WORD
耐え	O
られ	O
なく	O
て	O
移動	O
し	O
まし	O
た	O
。	O

貸切	O
時間	O
が	O
連絡	O
なく	O
勝手	O
に	O
変え	O
られ	O
てる	NORM_2WORD
の	O
は	O
割と	O
あり	O
ます	O
よ	O
ね	O
。	O

グッズ	O
は	O
後日	O
通販	O
が	O
ある	O
って	NORM_1WORD
書い	O
てる	NORM_2WORD
ので	O
、	O
買い	O
ます	O
ね	O
…	NORM_2WORD

隣	O
の	O
グループ	O
が	O
プレミアムフライデー	O
の	O
話題	O
で	O
盛り上がっ	O
て	O
い	O
まし	O
た	O
が	O
、	O
プレミアムエブリデイ	NORM_1WORD
の	O
我々	O
から	O
する	O
と	O
そう	O
魅力	O
は	O
感じ	O
ませ	O
ん	O
。	O

と	O
思い	O
き	O
や	O
、	O
今	O
は	O
いろいろ	O
と	O
キャンペーン	O
を	O
組み合わせる	O
と	O
安く	O
なる	O
ので	NORM_1WORD
