ker	O
na	O
ut	O
tud	NORM
ne	O
pride	O
nazaj	O
,	O
ker	O
vsi	O
govorijo	O
da	O
bo	O
ash	O
starter	O
.	O

@bozopredalic	O
@lisaminausa	O
@krtmen	O
@petra_jansa	O
kva	NORM
bi	O
se	O
sekiru	NORM
zarad	NORM
takih	O
.	O

jet	NORM
te	O
pa	O
čakam	O
.....!	O

oče	O
prejema	O
230	O
eurov	NORM
socialke	O
vsak	O
mesec	O
,	O
sedaj	O
pa	O
pravi	O
,	O
da	O
mu	O
banka	O
vse	O
pobere	O
in	O
da	O
jih	O
ne	O
zanima	O
,	O
ko	O
jim	O
pravi	O
da	O
tega	O
ne	O
smejo	O
.	O

@simobil	O
hmm	O
,	O
zanimivo	O
,	O
ceprov	NORM
vsi	O
opisujejo	O
,	O
da	O
se	O
jim	O
to	O
dogaja	O
na	O
ios	O
8	O
,	O
amm	O
js	NORM
sm	NORM
se	NORM
zmerej	NORM
na	O
6-ki	O
🙈	O

js	NORM
sm	NORM
namreč	O
tud	NORM
neki	NORM
pobrala	O
,	O
pa	O
sm	NORM
zaenkrat	O
samo	O
na	O
čajih	O
,	O
isla	O
mintih	O
,	O
isla	O
gingerjih	O
,	O
medu	O
,	O
limoni	O
.	O

tale	O
je	O
tudi	O
dobra	O
-	O
kontrolni	O
seznami	O
,	O
kako	O
prepoznati	O
posamezne	O
vampirje	O
(	O
na	O
levi	O
strani	O
seznam	O
posameznih	O
)	O

ooo	O
ves	NORM
da	O
smo	O
pridne	O
:)	O

a	O
ne	O
bi	O
blo	NORM
fino	O
če	O
bi	O
lahko	O
kar	O
zbrisali	O
tiste	O
gene	O
,	O
ki	O
niso	O
glih	O
fajn	O
za	O
podedvat	NORM
,	O
a	O
?	O

a	O
prav	O
?	O

@iamanej	O
long	O
story	O
short	O
:	O

kaj	O
bi	O
si	O
mislila	O
šele	O
če	O
bi	O
ji	O
nasproti	O
prišel	O
stephen	O
gough	O
:	O
http://www.mladina.si/161648/ne-goli-po-svetu/	O

če	O
že	O
jem	O
čokolado	O
,	O
pol	NORM
temno	O
,	O
kava	O
espresso	O
al	NORM
pa	O
max	NORM
macchiato	O
,	O
obvezno	O
brez	O
cukra	O

;)	O

a	O
draft	O
(	O
draught	O
)	O
je	O
pretezka	NORM
beseda	O
😀😀😀	O

včasih	O
pozabim	O
,	O
da	O
niso	O
vsi	O
na	O
twitterju	O
sharpest	O
tools	O
in	O
the	O
box	O
.	O

mors	NORM
narocit	NORM
jih	O
u	NORM
pisarni	O
hs	O

#lazyday	O
tut	NORM
rabiš	O
kdaj	O
met	NORM
.	O

ma	O
sej	NORM
parter	O
bi	O
se	O
vidu	NORM
sam	NORM
je	O
drago	O
use	NORM
skp	NORM
jao	O
kok	NORM
težka	O
odločitev	O
xd	O

@p_zoran	O
nope	O
.	O

če	O
bi	O
bil	O
naš	O
namen	O
tako	O
jasen	O
kot	O
trdiš	O
ti	O
potem	O
ta	O
tema	O
nebi	NORM
ostajala	NORM
!	O

krasna	O
pripovedna	O
slikca	NORM
.	O

smo	O
videli	O
pri	O
fructalu	O
kolilko	NORM
so	O
drzale	NORM
zaveze	O
novih	O
lastnikov	O
.	O

sailor	O
...	O

in	O
ja	O
bil	O
sem	O
nor	O
;)	O

@leiuca	O
če	O
ni	O
v	O
kilah	O
problem	O
,	O
predlagam	O
tek	O
/	O
sprehod	O
v	O
naravi	O
namest	NORM
fintessa	NORM
:)	O

kaj	O
ti	O
bo	O
ferari	NORM
.	O

@leaathenatabako	O
da	O
bi	O
muhe	O
ponoci	NORM
spale	O
?	O

mah	O
:	O
hvala	O
.	O

lahko	O
je	O
tudi	O
urejena	O
in	O
tapicirana	NORM
kletka	O
:)	O

tabreznogavična	O
...	O

kolko	NORM
je	O
blo	NORM
onih	O
infomatikov	O
v	O
ju	O
,	O
@petrasovdat	O
?	O

;)	O

elton	O
john	O
res	O
zaspilal	NORM
dve	O
uri	O
in	O
pol	O
pa	O
se	NORM
mal	NORM
cez	NORM
....	O

lp	O
matej	O

@davidkovic	O
tko	NORM
kot	O
vsi	O
športniki	O
,	O
ko	O
neki	NORM
zmagajo	O
?	O

nekateri	O
so	O
že	O
3	O
dan	O
brez	O
štroma	O
in	O
naj	O
spremljajo	O
dogajanje	O
na	O
tw	NORM
?!	O

sam	NORM
pozdravljam	O
vse	O
,	O
ki	O
me	O
spremljate	O
.	O

@branem	O
@ambrofuzbal	O
@manutd	O
@arsenal	O
dokler	O
dobivamo	O
gole	O
v	O
zadnjih	O
sekundah	O
proti	O
cardiffom	O
,	O
nej	NORM
se	O
moyes	O
se	NORM
mal	NORM
trudi	O
s	O
fanti	O
:)	O

@ninagray_	O
pa	O
sej	NORM
češnje	O
se	O
tut	NORM
lepo	O
slišjo	NORM
:)	O

kot	O
ponavadi	O
.	O

@buneech	O
haha	O
pejt	NORM
namest	NORM
mene	O
,	O
tele	O
matematicne	NORM
/	O
fizikalne	O
kontrolne	O
so	O
obup	O
in	O
groza	O
😭	O

živjo	NORM
dekleta	O
še	O
tu	O
se	O
dodajam	O
.....	O

dobro	O
,	O
da	O
vsaj	O
priznaš	O
.	O

@pika_so	O
z	O
"	O
neo	O
"	O
in	O
"	O
post	O
"	O
predponami	O
tud	NORM
jako	O
pameten	O
zgledaš	O
,	O
še	O
posebej	O
,	O
če	O
z	O
očali	O
.	O

jst	NORM
sm	NORM
hotu	NORM
pohvalt	NORM
novga	NORM
passata	O
,	O
pa	O
vidm	NORM
,	O
da	O
je	O
bv	O
,	O
ker	O
itak	O
ne	O
berejo	O
.	O

še	O
posebej	O
v	O
chrome-u	NORM
na	O
winsih	O
je	O
katastrofa	O
,	O
