(	O
ok	O
,	O
i	O
još	O
neki	O
)	O

zasto	NORM
u	O
nasoj	NORM
zemlji	O
,	O
koja	O
,	O
uzgred	O
receno	NORM
,	O
je	O
u	O
eu	O
,	O
ljudi	O
imaju	O
potrebu	O
oduzimati	O
prava	O
drugim	O
ljudima	O
?	O

na	O
brodu	O
smo	O
se	O
skompale	O
s	O
posadom	O
pa	O
nista	NORM
ne	O
placamo	NORM
.	O

kad	O
ti	O
život	O
pruži	O
drugu	O
šansu	O
,	O
mislila	O
je	O
,	O
sve	O
ostalo	O
je	O
dobitak	O
.	O

poslije	O
ćemo	O
brojat	NORM
mrtve	O
samo	O
znam	O
da	O
od	NORM
banaka	O
i	O
svijeta	O
da	O
banke	O
dobijaju	NORM
a	O
svijet	O
duva	O

twitter	O
...	O

@pickbox_tv	O
:)	O

i	O
da	O
,	O
na	O
swinger	O
dance	O
partyu	NORM
sam	O
sudjelovao	O
samo	O
kao	O
promatrač	O
...	O

bakice	O
uvijek	O
imaju	O
potrebu	O
izaci	NORM
na	O
prva	O
vrata	O
,	O
cak	NORM
i	O
ako	O
to	O
znaci	NORM
gurati	O
se	O
kroz	O
guzvu	NORM
duz	NORM
cijelog	O
tramvaja	O

u	O
battery	O
details	O
imam	O
screen	O
27	O
%	O
(	O
to	O
je	O
ok	O
)	O
i	O
onda	O
ide	O
android	O
system	O
sa	O
24	O
%	O
.	O

kupujem	O
danas	O
u	O
takko	O
fashio	NORM
:	O
"	O
xyz	O
kn	O
"	O
,	O
vadim	O
diners	O
,	O
"	O
ne	O
primamo	O
diners	O
"	O
,	O
krenem	O
vaditi	O
american	O
express	O
"	O
ne	O
primamo	O
ni	O
amex	O
"	O
,	O
vadim	O
visu	O
.	O

novosela	O
?	O

ja	O
pijem	O
pivo	O
,	O
a	O
oni	O
kave	O
.	O

zato	O
se	O
čitavo	O
vrijeme	O
kesi	O
ko	NORM
degenerik	O
.	O

ili	O
to	O
ili	O
beton	O
.	O

jos	NORM
je	O
ziv	NORM
.	O

@utikejt	O
da	O
,	O
ružno	O
je	O
zvučao	O
taj	O
prvi	O
tweet	O
"	O
prosjaka	O
i	O
smeća	O
"	O
,	O
zato	O
sam	O
i	O
poslije	O
ispravila	O
u	O
"	O
prosjaka	O
i	O
nesreće	O
"	O
.	O

saznajte	O
u	O
rubrici	O
moja	O
uprava	O
na	O
središnjem	O
državnom	O
portalu	O
.	O

bezveze	NORM
