tja	NORM
,	O
ich	O
biin	NORM
es	O
gewöhnt	O
das	NORM
ich	O
viel	O
%NegSmiley	O
,	O
deshalb	O
trage	O
cih	NORM
keins	O
.	O

Türchen	O
No.	O
3	O
:	O
%Link	O

Bin	O
gespannt	O
,	O
ob	O
ich	O
enttäuscht	O
werd	NORM
oder	O
nicht	O
%PosSmiley	O

der	NORM
Billy	O
Joel	O
wär	NORM
jetzt	O
nicht	O
nötig	O
gewesen	O
.	O

Bei	O
Joghurt	O
aber	O
auf	O
den	O
Zuckergehalt	O
achten	O
.	O

Ähm	O
...	O

Wir	O
sind	O
musiker	NORM
und	O
ficken	O
nur	O
dumme	O
frauen	NORM
.	O

AKs	O
!	O

-bayern-online	O

Oh	O
,	O
top	O
!	O

war	O
grad	NORM
weg	O

aber	NORM
dm	O
ist	O
schöner	O

hier	NORM
gibts	NORM
bier	NORM
und	O
das	O
schmeckt	O
mir	O
.	O
(	O
Bar	O
Gagarin	O
)	O

Spontant	NORM
und	O
guenstig	NORM
die	O
Freunde	O
im	O
Ausland	O
besuchen	O
:	O
%Link	O
%PosSmiley	O

die	NORM
therme	NORM
ist	O
nich	NORM
...	O

morgens	NORM
immer	O
grosse	O
aufräumaktion	NORM
im	O
kopf	NORM
.	O

ich	NORM
habs	NORM
versaut	O
!	O
"	O

An	O
so	O
nem	NORM
schönen	O
Tag	O
lässt	O
Burda	O
himself	O
im	O
Erdgeschoss	O
neue	O
Barcelona-Chairs	O
durch	O
die	O
Gegend	O
schieben	O
.	O

"	O
Du	O
,	O
mein	O
Zweitschreibtisch	O
ist	O
zu	O
klein	O
!	O
"	O

Und	O
wenn	O
ich	O
nach	O
Süden	O
sehe	O
,	O
dann	O
seh	NORM
ich	O
St	NORM
Maximilian	O
.	O

Es	O
wär	NORM
schön	O
,	O
man	O
könnte	O
dasselbe	O
aus	O
Russland	O
vermelden	O
,	O
dass	O
Putin	O
aufgibt	O
.	O

ich	NORM
lad	NORM
dich	O
dann	O
in	O
der	O
gruppe	O
ein	O
%PosSmiley	O
xx	O

ach	NORM
was	O
,	O
nur	O
bei	O
Sozialtypen	O
,	O
FH'lern	O
und	O
anderen	O
bestimmten	O
Menschen	O

moni	NORM
früehner	NORM
ufstoh	NORM
%PosSmiley	O

Ik	O
deed	O
net	NORM
pizzabrood	O
in	O
den	O
oven	O
.	O

Land	O
Cruiser	O
J7	O
Re	O
:	O
HZJ76	O
mit	O
Klappdach	O

kingt	NORM
schrecklich	O
...	O

Hmmm	O
,	O
Rewe	O
haben	O
wir	O
hier	O
so	O
gut	O
wie	O
garnicht	NORM
.	O

Savas	O
war	O
2002	O
ja	O
auch	O
in	O
'	NORM

Dafür	O
bekomm	NORM
ich	O
alles	O
,	O
was	O
ich	O
will	O
..	O

"	O
Und	O
was	O
machst	O
du	O
heut	NORM
noch	O
so	O
?	O
